ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
28703032,False,Case Reports;Letter,,,,,,,,False,,success
28586814,False,Case Reports;Journal Article,,,,,,,,False,,success
29956117,False,Case Reports;Journal Article,,,,,,,,True,"Diphenhydramine is a widely used first-generation histamine (H<sub>1</sub>) antagonist that can be obtained without prescription in many countries. Massive ingestions can result in severe toxicity and even death. We describe a case of diphenhydramine overdose leading to cardiac arrest, cardiopulmonary resuscitation (CPR), and extracorporeal membrane oxygenation (ECMO) cannulation for refractory ventricular fibrillation, a process we refer to as extracorporeal cardiopulmonary resuscitation (ECPR). Responding to a call for altered mental status, emergency medical service (EMS) personnel found an unconscious and seizing 17-year-old male. He had reportedly developed generalized tonic-clonic seizures and dysrhythmias after ingesting approximately 800 25-mg diphenhydramine tablets. He was transferred to our pediatric intensive care unit (PICU) after stabilization at a local emergency center. After approximately 7 hours of clinical stability and normalization of cardiac rhythm, electrolytes, and acidosis, he developed renewed seizure activity and accelerated ventricular rhythm leading to hemodynamic collapse and cardiac arrest. He was cannulated for veno-arterial extracorporeal membrane oxygenation (VAECMO) with CPR in progress. A pharmacobezoar located in his stomach was presumed to be the cause of his biphasic clinical deterioration. After 5 days, the patient was successfully weaned from ECMO support. Ten days later, his convalescence continued in the step-down unit and was discharged with good functional outcome. Significant ingestion of anticholinergic substances is often fatal. This case describes a favorable outcome after ECPR and aggressive supportive management following a large intentional overdose of diphenhydramine.",success
25308323,False,Journal Article;Review,,,,,,,,True,"Seizures of both immediate and delayed onset after ingestion of bupropion SR and bupropion XL formulations are well documented, but are less well characterized after insufflation. Bupropion is crushed and insufflated to experience a high similar to that from amphetamines and cocaine. We sought to characterize the abuse of bupropion via insufflation in cases reported to the California Poison Control System (CPCS) and the incidence of seizures. An 11-year (2002-2012) retrospective observational case series of insufflated bupropion exposures evaluated in a health care facility (HCF) were reviewed after searching our database for all bupropion insufflation exposures. Patients with coingestants, multiple exposure routes, or age less than 18 were excluded. Data included age, gender, estimated bupropion dose, occurrence of pre-HCF seizures, symptoms and vital signs reported to the CPCS, treatments, and adverse events that occurred until time of discharge. 74 cases were identified (1 excluded due to age, 5 excluded due to additional oral ingestion of bupropion, and 1 excluded due to being unable to follow). A total of 67 cases met inclusion criteria. The median age was 36 (range, 18-65) years. The total dose of bupropion insufflated was reported in 52 pts; median dose of 1500 (range, 100-9000) mg. Eighteen cases (27%) involved staggered or chronic exposures. Of the 67 patients, 20 (30%) experienced a seizure prior to arrival at the HCF. Of these, 19 patients (95%) presented with tachycardia. None of these patients had a second seizure in the emergency department. There were no major medical outcomes and no deaths. Of the 67 patients, 9 patients received benzodiazepines and 6 patients received single-dose activated charcoal. The abuse of bupropion by crushing and insufflating through the nose is uncommon (67/2270 or 3.0%) compared with that by oral bupropion exposures reported to CPCS. Seizures are common but are self-limited. Delayed seizures (more than 8 h after exposure) appear to be rare. Tachycardia is present in almost all patients who have seizures.",success
39315436,False,Journal Article;Review;Practice Guideline,,,,,,,,True,"The science of cardiac rehabilitation and the secondary prevention of cardiovascular disease has progressed substantially since the most recent American Heart Association and American Association of Cardiovascular and Pulmonary Rehabilitation update on the core components of cardiac rehabilitation and secondary prevention programs was published in 2007. In addition, the advent of new care models, including virtual and remote delivery of cardiac rehabilitation services, has expanded the ways that cardiac rehabilitation programs can reach patients. In this scientific statement, we update the scientific basis of the core components of patient assessment, nutritional counseling, weight management and body composition, cardiovascular disease and risk factor management, psychosocial management, aerobic exercise training, strength training, and physical activity counseling. In addition, in recognition that high-quality cardiac rehabilitation programs regularly monitor their processes and outcomes and engage in an ongoing process of quality improvement, we introduce a new core component of program quality. High-quality program performance will be essential to improve widely documented low enrollment and adherence rates and reduce health disparities in cardiac rehabilitation access.",success
37272365,False,Journal Article;Review,,,,,,,,True,"Cardiac rehabilitation has strong evidence of benefit across many cardiovascular conditions but is underused. Even for those patients who participate in cardiac rehabilitation, there is the potential to better support them in improving behaviors known to promote optimal cardiovascular health and in sustaining those behaviors over time. Digital technology has the potential to address many of the challenges of traditional center-based cardiac rehabilitation and to augment care delivery. This American Heart Association science advisory was assembled to guide the development and implementation of digital cardiac rehabilitation interventions that can be translated effectively into clinical care, improve health outcomes, and promote health equity. This advisory thus describes the individual digital components that can be delivered in isolation or as part of a larger cardiac rehabilitation telehealth program and highlights challenges and future directions for digital technology generally and when used in cardiac rehabilitation specifically. It is also intended to provide guidance to researchers reporting digital interventions and clinicians implementing these interventions in practice and to advance a framework for equity-centered digital health in cardiac rehabilitation.",success
38416431,False,Journal Article;Review,,,,,,,,False,,success
30111283,False,"Comparative Study;Journal Article;Observational Study;Research Support, Non-U.S. Gov't",,,,,,,,True,"Cardiac rehabilitation improves prognosis after an acute myocardial infarction (AMI), however, the optimal method of implementation is unknown. The aim of the study was to evaluate the effect of individually-tailored, nurse-led cardiac rehabilitation on patient outcomes. This single-centre retrospective observational study included 217 patients (62 ± 9 years, 73% men). All patients attended cardiac rehabilitation including at least two follow-up consultations with a nurse. Patients receiving traditional care (n = 105) had a routine cardiologist consultation, while for those receiving tailored care (n = 112) their need for a cardiologist consultation was individually evaluated by the nurses. Regression analysis was used to analyse risk factor control and hospital readmissions at one year. Patients in the tailored group achieved better control of total cholesterol (- 0.1 vs + 0.4 mmol/L change between baseline (time of index event) and 12-14-month follow-up, (p = 0.01), LDL cholesterol (- 0.1 vs + 0.2 mmol/L, p = 0.02) and systolic blood pressure (- 2.1 vs + 4.3 mmHg, p = 0.01). Active smokers, at baseline, were more often smoke-free at one-year in the tailored group [OR 0.32 (0.1-1.0), p = 0.05]. There was a no significant difference in re-admissions during the first year of follow-up. In the tailored group 60% of the patients had a cardiologist consultation compared to 98% in the traditional group (p < 0.001). The number of nurse visits was the same in both groups, while the number of telephone contacts was 38% higher in the tailored group (p = 0.02). A tailored, nurse-led cardiac rehabilitation programme can improve risk factor management in post-AMI patients.",success
24280905,False,"Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"The aim of the study was to determine the effect of lifestyle changes in patients participating in a cardiac rehabilitation program. Patients with cardiovascular disease (N = 59) were enrolled in cardiac rehabilitation, which included nutritional and exercise interventions. All patients completed the program, but only 44 attended the reassessment after 12 months because of work reasons or lack of time or interest. Ergometry before and after cardiac rehabilitation showed significant differences in exercise tolerance time (5.2 ± 1.8 minutes vs 7.1 ± 2.1 minutes; P< .001), metabolic equivalents (6.5 ± 1.8 vs 8.8 ± 2.2; P< .001), and the Börg rating of perceived exertion scale (12 ± 1.8 points vs 13.7 ± 1.6 points; P= .005). At the end of the intervention program, significant improvements were seen in body weight (82.6 ± 15.2 kg vs 80.8 ± 14.3 kg; P< .001), waist circumference (100.3 ± 12.4 cm vs 98.0 ± 11.0 cm; P= .002), and levels of fasting glucose (126.5 ± 44.6 mmol/L vs 109.6 ± 24.8 mmol/L; P< .001), low-density lipoprotein cholesterol (2.7 ± 0.9 mmol/L vs 2.5 ± 0.8 mmol/L; P= .033), and C-reactive protein (5.1 ± 8.7 μg/mL vs 4.1 ± 2.6 μg/mL; P= .008), as well as in adherence to a healthy diet as estimated by the Trichopoulou questionnaire score (7.9 ± 2.3 vs 10.6 ± 1.5; P< .001). Twelve months later, however, many of these benefits had either remained stable or worsened. Cardiac rehabilitation is an appropriate program for the improvement of clinical and analytical variables, such as functional capacity, carbohydrate and lipid metabolism, anthropometric measures, and diet. However, 12 months later, many of these benefits either remained stable or worsened.",success
38743805,False,Journal Article;Practice Guideline;Review,,,,,,,,True,"The ""2024 ACC/AHA/AACVPR/APMA/ABC/SCAI/SVM/SVN/SVS/SIR/VESS Guideline for the Management of Lower Extremity Peripheral Artery Disease"" provides recommendations to guide clinicians in the treatment of patients with lower extremity peripheral artery disease across its multiple clinical presentation subsets (ie, asymptomatic, chronic symptomatic, chronic limb-threatening ischemia, and acute limb ischemia). A comprehensive literature search was conducted from October 2020 to June 2022, encompassing studies, reviews, and other evidence conducted on human subjects that was published in English from PubMed, EMBASE, the Cochrane Library, CINHL Complete, and other selected databases relevant to this guideline. Additional relevant studies, published through May 2023 during the peer review process, were also considered by the writing committee and added to the evidence tables where appropriate. Recommendations from the ""2016 AHA/ACC Guideline on the Management of Patients With Lower Extremity Peripheral Artery Disease"" have been updated with new evidence to guide clinicians. In addition, new recommendations addressing comprehensive care for patients with peripheral artery disease have been developed.",success
